EAN,Marca,Producto,Link
309970173548,Revlon,Marca Revlon. Product CS Satin Ink - Crown Jewels Shade Extension. Producto Labial Líquido Merch code 32. Tipo: revlon Cosmetics. Categoria: Maquillaje para LABIOS. Subcategoria: Labiales Líquidos. Familia: ColorStay. Descripcion mkt: Colección Edición Especial: Inspirado en gemas preciosas Labial a prueba de cubrebocas: Satin ink es indeleble Color intenso hasta por 6horas Labios perfectos y humectados: Formulado con semillas de grosella negra y vitamina E para mayor humectación Fórmula flexible que se mueve con los labios para evitar unos labios agrietados. Caracteristicas: Conocé la nueva colección de tonos Satin Ink Crown Jewels de edición limitada Sacá a tu reina interior y aportale a tus labios tonos inspirados en piedras preciosas con el labial líquido de larga duración Ahora con nuevos tonos modernos de alto impacto en acabados perla y crema que aportan frescura al surtido actual. Tono: Lady Topaz.,nan
309970173555,Revlon,Marca Revlon. Product CS Satin Ink - Crown Jewels Shade Extension. Producto Labial Líquido Merch code 33. Tipo: revlon Cosmetics. Categoria: Maquillaje para LABIOS. Subcategoria: Labiales Líquidos. Familia: ColorStay. Descripcion mkt: Colección Edición Especial: Inspirado en gemas preciosas Labial a prueba de cubrebocas: Satin ink es indeleble Color intenso hasta por 6horas Labios perfectos y humectados: Formulado con semillas de grosella negra y vitamina E para mayor humectación Fórmula flexible que se mueve con los labios para evitar unos labios agrietados. Caracteristicas: Conocé la nueva colección de tonos Satin Ink Crown Jewels de edición limitada Sacá a tu reina interior y aportale a tus labios tonos inspirados en piedras preciosas con el labial líquido de larga duración Ahora con nuevos tonos modernos de alto impacto en acabados perla y crema que aportan frescura al surtido actual. Tono: Queen of Quartz.,nan
309970173562,Revlon,Marca Revlon. Product CS Satin Ink - Crown Jewels Shade Extension. Producto Labial Líquido Merch code 34. Tipo: revlon Cosmetics. Categoria: Maquillaje para LABIOS. Subcategoria: Labiales Líquidos. Familia: ColorStay. Descripcion mkt: Colección Edición Especial: Inspirado en gemas preciosas Labial a prueba de cubrebocas: Satin ink es indeleble Color intenso hasta por 6horas Labios perfectos y humectados: Formulado con semillas de grosella negra y vitamina E para mayor humectación Fórmula flexible que se mueve con los labios para evitar unos labios agrietados. Caracteristicas: Conocé la nueva colección de tonos Satin Ink Crown Jewels de edición limitada Sacá a tu reina interior y aportale a tus labios tonos inspirados en piedras preciosas con el labial líquido de larga duración Ahora con nuevos tonos modernos de alto impacto en acabados perla y crema que aportan frescura al surtido actual. Tono: Regal Ruby.,nan
309970173609,Revlon,Marca Revlon. Product CS Satin Ink - Crown Jewels Shade Extension. Producto Labial Líquido Merch code 38. Tipo: revlon Cosmetics. Categoria: Maquillaje para LABIOS. Subcategoria: Labiales Líquidos. Familia: ColorStay. Descripcion mkt: Colección Edición Especial: Inspirado en gemas preciosas Labial a prueba de cubrebocas: Satin ink es indeleble Color intenso hasta por 6horas Labios perfectos y humectados: Formulado con semillas de grosella negra y vitamina E para mayor humectación Fórmula flexible que se mueve con los labios para evitar unos labios agrietados. Caracteristicas: Conocé la nueva colección de tonos Satin Ink Crown Jewels de edición limitada Sacá a tu reina interior y aportale a tus labios tonos inspirados en piedras preciosas con el labial líquido de larga duración Ahora con nuevos tonos modernos de alto impacto en acabados perla y crema que aportan frescura al surtido actual. Tono: Citrine Queen.,nan
309970116316,Revlon,"Marca Revlon. Product So Fierce! Prismatic Palette. Producto Paleta Prismática de Sombras Merch code 961. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Sombras para Ojos. Familia: So Fierce!. Descripcion mkt: ¿Clásico o atrevido? Desafiá tu mirada y lográ tu look deseado con esta nueva paleta de sombras  Color cremoso y llamativo con brillo tipo cristal  Color intenso y altamente texturizado  A prueba de arrugas y de manchas  Una gama de tonos y acabados desde neutrales hasta brillos de alta intensidad, facilitando la creación de estilos  Duración del color hasta por 0horas si se usa húmedo u 8horas si se usa seco  Disponible en 2paletas de 4tonos cada uno. Caracteristicas: Tip de uso Aplicá sombras secas para un color prismático suave Podés aplicar el color directamente sobre los párpados con el dedo Para un resultado más intenso podés utilizar un pincel o aplicador húmedo, deslizandolo en el color y luego aplicandolo en los párpados. Tono: That's A Dub.",nan
309970116330,Revlon,"Marca Revlon. Product So Fierce! Prismatic Palette. Producto Paleta Prismática de Sombras Merch code 965. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Sombras para Ojos. Familia: So Fierce!. Descripcion mkt: ¿Clásico o atrevido? Desafiá tu mirada y lográ tu look deseado con esta nueva paleta de sombras  Color cremoso y llamativo con brillo tipo cristal  Color intenso y altamente texturizado  A prueba de arrugas y de manchas  Una gama de tonos y acabados desde neutrales hasta brillos de alta intensidad, facilitando la creación de estilos  Duración del color hasta por 0horas si se usa húmedo u 8horas si se usa seco  Disponible en 2paletas de 4tonos cada uno. Caracteristicas: Tip de uso Aplicá sombras secas para un color prismático suave Podés aplicar el color directamente sobre los párpados con el dedo Para un resultado más intenso podés utilizar un pincel o aplicador húmedo, deslizandolo en el color y luego aplicandolo en los párpados. Tono: Tantrum.",nan
309970116392,Revlon,"Marca Revlon. Product So Fierce! Prismatic Palette. Producto Paleta Prismática de Sombras Merch code 962. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Sombras para Ojos. Familia: So Fierce!. Descripcion mkt: ¿Clásico o atrevido? Desafiá tu mirada y lográ tu look deseado con esta nueva paleta de sombras  Color cremoso y llamativo con brillo tipo cristal  Color intenso y altamente texturizado  A prueba de arrugas y de manchas  Una gama de tonos y acabados desde neutrales hasta brillos de alta intensidad, facilitando la creación de estilos  Duración del color hasta por 0horas si se usa húmedo u 8horas si se usa seco  Disponible en 2paletas de 4tonos cada uno. Caracteristicas: Tip de uso Aplica las sombras secas para un acabado suave Aplica el color con tu dedo directamente sobre el parpado Para difuminar podés usar una brocha Aplica las sombras mojadas para un efecto más intenso y saturado Podes aplicarlas con tu dedo índice mojado Con una brocha podés difuminar el color a lo largo de los parpados. Tono: Fully Loaded.",nan
309970174842,Revlon,"Marca Revlon. Product Colorstay Semi-Permanent Brow Ink. Producto Tinta semipermanente para cejas Merch code 350. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Delineador de cejas. Familia: ColorStay. Descripcion mkt:  Hasta 3días de cejas impecables y a prueba de manchas: lográ cejas perfectas al instante con una sensación ligera y fijación flexible Fórmula para un look natural o intenso  Contiene pigmentos de color suaves para la piel, sin olor ni irritación que aseguran cejas con un color uniforme, de aspecto natural, más llenas y definidas por más tiempo  Cuenta con 2herramientas clave: El aplicador de punta fina inteligente + el cepillo Ambos brindan una aplicación fácil y precisa como la de un experto para rellenar, delinear, intensificar, cubrir o darle la forma deseada a las cejas. Caracteristicas:  A prueba de transferencias y de manchas  Suave para la piel y fácil de quitar  Cubre cejas grises. Tono: Blonde Ink.",nan
309970174866,Revlon,"Marca Revlon. Product Colorstay Semi-Permanent Brow Ink. Producto Tinta semipermanente para cejas Merch code 352. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Delineador de cejas. Familia: ColorStay. Descripcion mkt:  Hasta 3días de cejas impecables y a prueba de manchas: lográ cejas perfectas al instante con una sensación ligera y fijación flexible Fórmula para un look natural o intenso  Contiene pigmentos de color suaves para la piel, sin olor ni irritación que aseguran cejas con un color uniforme, de aspecto natural, más llenas y definidas por más tiempo  Cuenta con 2herramientas clave: El aplicador de punta fina inteligente + el cepillo Ambos brindan una aplicación fácil y precisa como la de un experto para rellenar, delinear, intensificar, cubrir o darle la forma deseada a las cejas. Caracteristicas:  A prueba de transferencias y de manchas  Suave para la piel y fácil de quitar  Cubre cejas grises. Tono: Soft Brown Ink.",nan
309970174897,Revlon,"Marca Revlon. Product Colorstay Semi-Permanent Brow Ink. Producto Tinta semipermanente para cejas Merch code 355. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Delineador de cejas. Familia: ColorStay. Descripcion mkt:  Hasta 3días de cejas impecables y a prueba de manchas: lográ cejas perfectas al instante con una sensación ligera y fijación flexible Fórmula para un look natural o intenso  Contiene pigmentos de color suaves para la piel, sin olor ni irritación que aseguran cejas con un color uniforme, de aspecto natural, más llenas y definidas por más tiempo  Cuenta con 2herramientas clave: El aplicador de punta fina inteligente + el cepillo Ambos brindan una aplicación fácil y precisa como la de un experto para rellenar, delinear, intensificar, cubrir o darle la forma deseada a las cejas. Caracteristicas:  A prueba de transferencias y de manchas  Suave para la piel y fácil de quitar  Cubre cejas grises. Tono: Dark Brown Ink.",nan
309973849167,Revlon,"Marca Revlon. Product Super Lustrous Lipstick. Producto Lápiz Labial Cremoso Merch code 671. Tipo: Revlon Cosmetics. Categoria: Maquillaje para LABIOS. Subcategoria: Labiales. Familia: Super Lustrous. Descripcion mkt: Lápiz labial de acabado satinado, liviano y humectante ¡Es la combinación perfecta entre color de alto impacto y una fórmula súper hidratante! Este lápiz labial va a darle a los labios un color intenso y se sentirá suave Creado en 939 Pisá fuerte con el labial más icónico del mundo Super Lustrous™ está formulado con pigmentos microfinos para lograr colores de alto impacto De sensación suave y humectante Super atrevidos, súper cremosos, Super Lustrous™. Caracteristicas: Acabado cremoso Humectante Ahora su fórmula también promete cuidado: gracias a su vitamina E y aceite de palta, garantiza la humectación de los labios Tiene pigmentos micro-finos para que los tonos sean de alta intensidad. Tono: Mink.",nan
309971415067,Revlon,"Marca Revlon. Product Super Lustrous Lipstick. Producto Lápiz Labial Cremoso Merch code 6. Tipo: Revlon Cosmetics. Categoria: Maquillaje para LABIOS. Subcategoria: Labiales. Familia: Super Lustrous. Descripcion mkt: Lápiz labial de acabado satinado, liviano y humectante ¡Es la combinación perfecta entre color de alto impacto y una fórmula súper hidratante! Este lápiz labial va a darle a los labios un color intenso y se sentirá suave Creado en 939 Pisá fuerte con el labial más icónico del mundo Super Lustrous™ está formulado con pigmentos microfinos para lograr colores de alto impacto De sensación suave y humectante Super atrevidos, súper cremosos, Super Lustrous™. Caracteristicas: Acabado cremoso Humectante Ahora su fórmula también promete cuidado: gracias a su vitamina E y aceite de palta, garantiza la humectación de los labios Tiene pigmentos micro-finos para que los tonos sean de alta intensidad. Tono: Really Red.",nan
309970214319,Revlon,"Marca Revlon. Product Super Lustrous Lipstick. Producto Lápiz Labial Cremoso Merch code 720. Tipo: Revlon Cosmetics. Categoria: Maquillaje para LABIOS. Subcategoria: Labiales. Familia: Super Lustrous. Descripcion mkt: Lápiz labial de acabado satinado, liviano y humectante ¡Es la combinación perfecta entre color de alto impacto y una fórmula súper hidratante! Este lápiz labial va a darle a los labios un color intenso y se sentirá suave Creado en 939 Pisá fuerte con el labial más icónico del mundo Super Lustrous™ está formulado con pigmentos microfinos para lograr colores de alto impacto De sensación suave y humectante Super atrevidos, súper cremosos, Super Lustrous™. Caracteristicas: Acabado cremoso Humectante Ahora su fórmula también promete cuidado: gracias a su vitamina E y aceite de palta, garantiza la humectación de los labios Tiene pigmentos micro-finos para que los tonos sean de alta intensidad. Tono: Fire & Ice.",nan
309976954035,Revlon,"Marca Revlon. Product Super Lustrous Lipstick. Producto Lápiz Labial Cremoso Merch code 420. Tipo: Revlon Cosmetics. Categoria: Maquillaje para LABIOS. Subcategoria: Labiales. Familia: Super Lustrous. Descripcion mkt: Lápiz labial de acabado satinado, liviano y humectante ¡Es la combinación perfecta entre color de alto impacto y una fórmula súper hidratante! Este lápiz labial va a darle a los labios un color intenso y se sentirá suave Creado en 939 Pisá fuerte con el labial más icónico del mundo Super Lustrous™ está formulado con pigmentos microfinos para lograr colores de alto impacto De sensación suave y humectante Super atrevidos, súper cremosos, Super Lustrous™. Caracteristicas: Acabado cremoso Humectante Ahora su fórmula también promete cuidado: gracias a su vitamina E y aceite de palta, garantiza la humectación de los labios Tiene pigmentos micro-finos para que los tonos sean de alta intensidad. Tono: Blushed.",nan
309976790015,Revlon,Marca Revlon. Product ColorStay Eye Liner. Producto Delineador para Ojos Merch code 201. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Delineador de Ojos. Familia: ColorStay. Descripcion mkt: Delineador para ojos con punta redondeada retráctil de larga duración Fórmula cremosa resistente al agua Oftalmológicamente comprobado Incluye difuminador y sacapuntas Resistente al agua Franquicia: ColorStay Duración hasta por 6horas. Caracteristicas: Delineador en fibra Punta redondeada A prueba de agua Con sacapuntas y difuminador Duración hasta por 6horas. Tono: Black.,nan
