EAN,Marca,Nombre,Presentacion,Indicaciones,Categoria,Modo de uso,Beneficios,Propiedades,General
8429420203082,Isdin,Isdinceutics Vital Eyes Contorno De Ojos Antiarrugas,5ml,Crema reparadora para el contorno de los ojos.,Antiarrugas,"Aplica una pequeña cantidad de producto con la yema del dedo en la zona del contorno de los ojos, masajea con el aplicador desde dentro hacia fuera, llegando hasta la zona de las patas de gallo. Finaliza con ligeros toques hasta su completa absorción.","Suaviza líneas de expresión y arrugas, restaura elasticidad, mejora suavidad y firmeza, detoxifica la piel, aporta frescura y disminuye apariencia fatigada.","Contiene melatonina y cafeína, estimula defensas antioxidantes, efecto frío del aplicador.",
8429420265653,Isdin,Pack Si-Nails + Ureadin Hand Cream Repair,"Envases de 2,5ml y 50ml",Para uñas frágiles o quebradizas y cuidado de manos que necesitan reparación e hidratación.,Fortalecedor de uñas y crema de manos reparadora,"Si-Nails: Aplicar con el pincel humedecido sobre el borde de la uña y cutícula, movimientos verticales, repetir en cada uña. Ureadin Hand Cream: Aplicar una pequeña cantidad sobre la piel y masajear hasta su absorción.","Promueve el crecimiento y resistencia de las uñas, favorece la remineralización, devuelve el aspecto natural a las uñas, promueve flexibilidad e hidratación de las cutículas. Ureadin: Repara, hidrata, suaviza, reduce pérdida de agua, mejora función barrera, antioxidante, regenerador, anti-edad.","Si-Nails: Ácido hialurónico catiónico, aceite de lentisco, silicio orgánico. Ureadin: Urea, glicerina, pantenol, antioxidantes.",
842942027474,Isdin,Kit Acniben Gel + Limpiador + Minitalla de Regalo,Gel 40ml + Limpiador 50ml + Minitalla,Indicado para la higiene diaria de las pieles grasas o con tendencia acneica.,Tratamiento para acné,"Aplicar Acniben Limpiador Purificante Espuma a diario, mañana y noche, sobre la cara humedecida, masajeando hasta formar espuma. Dejar actuar 1-2 minutos y aclarar con abundante agua. Aplicar Acniben Control Brillos y Granos Gel Crema a diario, mañana y/o noche, masajeando suavemente.","Controla el sebo, hidrata, desobstruye los poros, reduce imperfecciones, matifica, rápida absorción.","Zincamida, Calmoactive, Trimetilglicina, Tensioactivo syndet, Ácido láctico, Arginina, Fórmula oil-free.",
842942023577,Isdin,Kit Antiedad Isdin Pack Age Repair Color 50+,Cleansing 27Ml,,Antiedad,,,,
847000532435,Isdin,Kit Corporal Isdin Ureadin 0Lotion Plus + Hand Cream Plus,"UREADIN 0LOTION PLUS 200ML, UREADIN HAND CREAM PLUS 50ML","Para piel seca, adyuvante al tratamiento de alteraciones de la función barrera como xerosis y piel senil.",Hidratante corporal y crema de manos,Aplicar 1 o 2 veces al día sobre la piel hasta su completa absorción. Aplicar una pequeña cantidad sobre la piel y masajear hasta su absorción.,"Hidratación inmediata, reduce el picor, favorece la restauración de la barrera cutánea, reduce la pérdida de agua, mejora la función barrera, el sistema inmune, la función mecánica y flexibilidad de la piel, antioxidantes, regeneradores y anti-edad.","Urea ISDIN, dexpantenol, antioxidantes, regeneradores, colágeno, Aqua (Water), Glycerin, Cyclopentasiloxane, Cetearyl Alcohol, Panthenol, Urea, Paraffinum Liquidum, Petrolatum, Lactic Acid, Ammonium Acryloyldimethyltaurate/VP Copolymer, Phenoxyethanol, Dimethicone Crosspolymer, Octyldodecanol, Sodium Cetearyl Sulfate, Sodium Hydroxide, Ethylhexylglycerin, Parfum, Limonene, Hexyl Cinnamal, Ubiquinone, Coumarin, Citral, Linalool, Alpha-Isomethyl Ionone, Isoeugenol.",Testeado dermatológicamente. Kits para el cuidado de la piel.
8429420307,Isdin,Kit Facial Isdin Flavo-C Serum + Foto Ultra Age Repair,Flavo-C Serum 30ml + Foto Ultra Age Repair 50ml,Todo tipo de piel. Uso facial.,Serum y Fotoprotector,"Flavo-C Serum: Utilizar mañana y/o noche sobre la piel limpia. Aplicar 5 gotas en la palma de la mano y masajear en rostro, cuello y escote evitando el contorno de los ojos. Foto Ultra Age Repair: Aplicar generosamente sobre la piel seca o mojada, media hora antes de la exposición solar, y reaplicar cada 2 horas. Tras transpirar, nadar, o secarse con la toalla, repetir aplicación.","Flavo-C Serum: Neutraliza radicales libres, estimula síntesis de colágeno, mejora luminosidad, elasticidad, hidratación y rejuvenece. Foto Ultra Age Repair: Protección UV alta, protege de polución urbana, repara daño solar acumulado, reduce arrugas, mejora luminosidad, hidratación y elasticidad.","Flavo-C Serum: Alta concentración de vitamina C. Foto Ultra Age Repair: Fotoprotector de fase acuosa, fórmula mejorada, no irrita los ojos.",
84700076923,Isdin,Kit Facial Isdin Flavo-C Ultraglican + Foto Ultra Age Repair,,"Todo tipo de piel. Preocupación por líneas finas y arrugas, pérdida de firmeza y elasticidad, piel deshidratada, daño solar.","Antioxidante, Fotoprotector","Aplicar Flavo-C Ultraglican en la piel limpia. Para Foto Ultra Age Repair, aplicar generosamente sobre la piel seca o mojada, media hora antes de la exposición solar, y reaplicar cada 2 horas. Tras transpirar, nadar, o secarse con la toalla, repetir aplicación.","Protege contra el estrés oxidativo, hidrata profundamente, suaviza líneas finas y arrugas, restaura elasticidad y brillo, alta protección UV, repara daño solar, reduce arrugas, mejora luminosidad, hidratación y elasticidad.","Vitamina C, Ultraglicanos, Ácido Hialurónico. Sin parabenos, no comedogénico, sin aceite mineral.",Incluye ISDINCEUTICS FLAVO-C ULTRAGLICAN 30U 2ML y Foto Ultra ISDIN Age Repair Fusion Water SPF 50. Apto para todo tipo de pieles. No irrita los ojos.
84294202036,Isdin,Kit Facial Isdin Fusion Water Urban + Foto Sun Brush Mineral,,"Apto para todo tipo de pieles, incluida piel atópica. Especialmente diseñado para entornos urbanos.",Fotoprotección facial,"Fusion Water Urban: Aplicar generosamente sobre la piel seca como último paso de la rutina de cuidado de la piel, antes del maquillaje. Reaplicar si la exposición solar es superior a dos horas. SunBrush Mineral: Bajar el protector transparente, retirar la goma y aplicar la brocha sobre la mano en movimientos circulares hasta que los minerales empiecen a fluir. Aplicar en movimientos circulares sobre la cara y zonas expuestas. Reaplicar cada 2 horas.",Protección ideal para entornos urbanos. Alta protección UV con SPF30 para Fusion Water Urban y SPF50+ para SunBrush Mineral. Protección reforzada UVA y Luz Azul. Antipolución. No irrita los ojos. Textura ultraligera de absorción inmediata. Fórmula biodegradable.,"Fusion Water Urban: Fotoprotector de fase acuosa, textura ultraligera, oil-free, no comedogénico, WET SKIN, ingredientes biodegradables. SunBrush Mineral: Filtros 100% minerales, textura ultraligera, no aporta color, hipoalergénico, resistente al agua.",Kits para el cuidado de la piel. Probado dermatológicamente.
8429420200678,Isdin,Kit Facial Isdin Hyaluronic Concentrate + Fusion Water Urban,"ISDINCEUTICS Hyaluronic Concentrate 30ML, Fusion Water Urban SPF30 50ML","Apto para todo tipo de pieles, incluida piel atópica. Protección ideal para entornos urbanos.","Sérum facial, Fotoprotector","Aplica Hyaluronic Concentrate mañana y noche sobre la piel limpia y seca del rostro, cuello y escote. Masajea con movimientos circulares hasta su total absorción. Aplicar Fusion Water Urban generosamente sobre la piel seca como último paso de la rutina de cuidado de la piel, antes del maquillaje. Reaplicar si la exposición solar es superior a dos horas.","Proporciona hidratación intensa, rellena arrugas, mejora tono y elasticidad, reduce apariencia de poros. Protección UV con SPF30, protección reforzada UVA y Luz Azul, antipolución, mejora signos de fatiga, aporta luminosidad.","Ácido hialurónico puro, antioxidantes, ingredientes biodegradables, no comedogénico, oil-free, textura ultraligera de absorción inmediata.","Fórmula con ingredientes biodegradables, evaluado bajo control oftalmológico, no irrita los ojos, base ideal de maquillaje, puede aplicarse sobre piel húmeda."
842942038346,Isdin,Kit Facial Isdinceutics Flavo-C Melat AQ + Age Reverse Night,ISDINCEUTICS FLAVO-C MELAT AQ 0u 2ml y ISDINCEUTICS AGE REVERSE NIGHT 50g,Todo tipo de piel. Ideal para pieles maduras de hombres y mujeres.,Antiedad,"Utilizar cada noche sobre la piel limpia y seca, evitando el contorno de los ojos. Agitar antes de usar. Uso externo. Conservar la ampolla protegida de la luz. Tapar la ampolla con el aplicador inmediatamente después de su uso.","Estimula las defensas antioxidantes de la piel, prepara la piel contra el estrés oxidativo, devuelve luminosidad, retrasa el proceso de formación de productos finales de glicación avanzada, aumenta la sensación de bienestar.","Melatonina, Vitamina C, Carnosina, Helichrysum Italicum.",Zona de aplicación: Facial. Kits para el cuidado de la piel.
842942029236,Isdin,Kit Fusion Water Color Spf50 + Micellar Solution,Fusion Water 50ml + Micellar Solution 00ml,Fotoprotector facial de fase acuosa con color para uso diario. Limpieza facial hidratante para todo tipo de piel.,Protección solar y limpieza facial,"Aplicar Fusion Water Color spf 50 de forma generosa sobre rostro, cuello y escote. Aplicar Micellar Solution mañana y noche, empapando un algodón y limpiando suavemente la piel de rostro y cuello. Sin aclarado.",Limpieza facial y protección solar facial con color.,"Aqua (Water), Octocrylene, Propanediol, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Polymethyl Methacrylate, CI 7789 (Titanium Dioxide), Phenylbenzimidazole Sulfonic Acid, Polysilicone-5, Caprylic/Capric Triglyceride, Hydrogenated Polydecene, Propylene Glycol Dicaprylate/Dicaprate, Tromethamine, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Silica, CI 77492 (Iron Oxides), 2-Hexanediol, Hydroxyacetophenone, Magnesium Aluminum Silicate, Polysorbate 60, Disteardimonium Hectorite, Caprylyl Glycol, Tocopheryl Acetate, Xanthan Gum, CI 7749 (Iron Oxides), Propylene Carbonate, CI 77499 (Iron Oxides), Disodium EDTA, Parfum (Fragrance), Aluminum Hydroxide, PEG-8, Sodium Lauroyl Glutamate, Lysine, Tocopherol, Magnesium Chloride, Ascorbyl Palmitate, Ascorbic Acid, Citric Acid.",
842942029205,Isdin,Kit Fusion Water SPF50 + Micellar Solution,Fusion Water 50ml + Micellar Solution 00ml,Fotoprotección ultraligera de uso diario para actividades al aire libre. Limpieza facial hidratante para todo tipo de piel.,Protección solar y limpieza facial,"Aplicar Fusion Water SPF50 de forma generosa sobre rostro, cuello y escote. Aplicar Micellar Solution mañana y noche, empapando un algodón y limpiando suavemente la piel de rostro y cuello. Sin aclarado.",Limpieza facial y protección solar facial.,"Aqua (Water), Octocrylene, Ethylhexyl Salicylate, Propanediol, Butyl Methoxydibenzoylmethane, Polymethyl Methacrylate, Dimethicone, Phenylbenzimidazole Sulfonic Acid, Polysilicone-5, Propylene Glycol Dicaprylate/Dicaprate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Silica, Dimethicone/Vinyl Dimethicone Crosspolymer, 2-Hexanediol, Polysorbate 60, PEG-0Dimethicone, Sodium Hyaluronate, Tocopheryl Acetate, Xanthan Gum, Caprylyl Glycol, Parfum (Fragrance), Disodium EDTA, PEG-8, Tocopherol, Tropolone, Ascorbyl Palmitate, Ascorbic Acid, Citric Acid.",
8470003854849,Isdin,Kit Isdin Germisdin Original Gel + Ureadin Hand Cream Plus,,Ideal para la higiene respetuosa de la piel y cuidado de manos. Contribuye a una higiene completa en lugares concurridos.,Higiene corporal y cuidado de manos,"Germisdin Gel: Aplicar a diario sobre la piel humedecida en el baño o ducha, masajear hasta obtener espuma y aclarar. Ureadin Hand Cream: Aplicar una pequeña cantidad sobre la piel y masajear hasta su absorción.","Higiene corporal con agentes antimicrobianos, controla el crecimiento de microorganismos, protección cutánea, textura extra suave. Ureadin Hand Cream repara, hidrata, suaviza, mejora la función barrera, antioxidantes, regeneradores y anti-edad.","Germisdin Gel: Aqua, Sodium Laureth Sulfate, Sodium C4-6Olefin Sulfonate, Cocamidopropyl Betaine, etc. Ureadin Hand Cream: Aqua, Glycerin, Cyclopentasiloxane, Cetearyl Alcohol, Panthenol, Urea, etc.",Kits para el cuidado de la piel.
8429420200678,Isdin,Kit Isdin Hyaluronic Concentrate + Fotoprotector FW Magic,Envases de 50ml,"Todo tipo de pieles, apto para piel sensible. Prevención de primeras arrugas y líneas de expresión.",Serum hidratante y fotoprotector solar,"Aplicar Hyaluronic Concentrate mañana y noche sobre la piel limpia y seca del rostro, cuello y escote. Masajear con movimientos circulares hasta su total absorción. Aplicar fotoprotector generosamente sobre la piel seca, media hora antes de la exposición solar. Reaplicar cada 2 horas o tras transpirar, nadar o secarse con toalla.","Hidratación intensa, relleno de arrugas, mejora de tono y elasticidad, reducción de poros, protección solar UVA y UVB 50+, acabado mate y sedoso, no deja residuos, sensación refrescante.","Ácido hialurónico, vitamina E, tecnología Fusion, Safe-Eye Technology, hipoalergénico, sin alcohol, fórmula biodegradable, resistente al agua, oil-free.",
8429420248038,Isdin,Kit Isdin Hyaluronic Concentrate + Moisture,Sérum 30ml + Crema 8g,Ideal para pieles normales a secas. Previene las primeras arrugas y líneas de expresión.,"Anti-edad, Hidratante",,"Redensifica la piel, atenúa poros, aporta luminosidad, hidratación intensa, efecto rellenador, piel más firme y mejora el tono y elasticidad.","Ácido hialurónico, antioxidantes.",
842942027692,Isdin,Kit Isdin Hyaluronic conc+ K-ox Eyes+ Hyalu Moisture,"Sérum 30ml, Crema 8gr, Contorno de Ojos 3gr","Piel normal a seca, ayuda a reducir bolsas y ojeras.",Antiedad,"Hyaluronic Concentrate: Aplicar mañana y noche sobre la piel limpia y seca del rostro, cuello y escote. Masajear con movimientos circulares hasta su total absorción. K-Ox Eyes: Aplicar diariamente con ligeros toques sobre bolsas y ojeras hasta su completa absorción. Hyaluronic Moisture: Aplicar mañana y noche sobre la piel limpia y seca en rostro, cuello y escote. Masajear hasta su completa absorción.","Hidratación intensa, rellena la piel, previene arrugas y líneas de expresión, disminuye apariencia de poros, aporta luminosidad, barrera antipolución, reduce bolsas y ojeras.",Aplicador cerámico de efecto frío.,Resultados visibles en 28 días.
8429420273924,Isdin,Kit Isdin Pack Fusion Gel Sport + Fusion Water,Fusion Gel Sport 00ml + Fusion Water 0ml,,Protector Solar,,"Protección solar corporal y facial 50+, textura refrescante, ultraligera, de muy rápida absorción, no deja residuo tras el deporte.",,Fusion Water 0ml de regalo.
84294200458,Isdin,Kit Isdin Ureadin Hydration Lotion Plus + Hand Cream Plus,"Ureadin Hydration Lotion Plus 400ml, Ureadin Hand Cream Plus 50ml","Piel seca, adyuvante al tratamiento de alteraciones de la función barrera como xerosis y piel senil.","Hidratante, reparador",Aplicar 1 ó 2 veces al día sobre la piel hasta su completa absorción. Aplicar una pequeña cantidad sobre la piel y masajear hasta su absorción.,"Hidratación inmediata, reduce el picor asociado a la sequedad, favorece la restauración de la barrera cutánea, reduce la pérdida de agua, mejora la función barrera y sistema inmune, mejora la función mecánica y flexibilidad de la piel, antioxidantes, regeneradores y anti-edad.","Urea ISDIN, dexpantenol, Aqua, Glycerin, Cyclopentasiloxane, Cetearyl Alcohol, Panthenol, Urea, Paraffinum Liquidum, Petrolatum, Lactic Acid, Ammonium Acryloyldimethyltaurate/VP Copolymer, Phenoxyethanol, Dimethicone Crosspolymer, Octyldodecanol, Sodium Cetearyl Sulfate, Sodium Hydroxide, Ethylhexylglycerin, Parfum, Limonene, Hexyl Cinnamal, Ubiquinone, Coumarin, Citral, Linalool, Alpha-Isomethyl Ionone, Isoeugenol.",Testeado dermatológicamente. Kits para el cuidado de la piel.
